%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1588238802982703929,8994,1588238802982321023,/gps,0,1,35.6888516883,128.449136278,60.39,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238803105732260,8995,1588238803104614973,/gps,0,1,35.688851695,128.449136263,60.393,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238803241609313,8996,1588238803239923954,/gps,0,1,35.6888517,128.44913626,60.395,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238803364167146,8997,1588238803363468885,/gps,0,1,35.6888517117,128.449136243,60.399,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238803490982757,8998,1588238803490274906,/gps,0,1,35.6888517133,128.449136233,60.4,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238803620781032,8999,1588238803619903087,/gps,0,1,35.6888517283,128.449136235,60.403,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238803749527521,9000,1588238803747997045,/gps,0,1,35.6888517433,128.449136218,60.405,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238803841948767,9001,1588238803841378927,/gps,0,1,35.688851745,128.449136207,60.409,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238803967105718,9002,1588238803966017961,/gps,0,1,35.6888517567,128.449136198,60.412,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238804106242104,9003,1588238804105331897,/gps,0,1,35.6888517683,128.449136175,60.414,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238804227552440,9004,1588238804226990938,/gps,0,1,35.6888517817,128.449136162,60.416,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238804360993281,9005,1588238804359579086,/gps,0,1,35.688851785,128.44913616,60.419,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238804485929758,9006,1588238804484369039,/gps,0,1,35.688851795,128.449136135,60.425,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238804615332005,9007,1588238804614473104,/gps,0,1,35.68885181,128.44913613,60.425,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238804743988669,9008,1588238804742713928,/gps,0,1,35.6888518083,128.44913611,60.433,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238804867824733,9009,1588238804867074966,/gps,0,1,35.6888518167,128.449136098,60.434,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238804995173135,9010,1588238804994728088,/gps,0,1,35.6888518367,128.449136087,60.437,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238805086842918,9011,1588238805086508989,/gps,0,1,35.6888518383,128.449136077,60.44,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238805223083709,9012,1588238805221286058,/gps,0,1,35.6888518417,128.449136057,60.442,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238805348222297,9013,1588238805347614049,/gps,0,1,35.6888518567,128.449136037,60.446,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238805478337590,9014,1588238805476450920,/gps,0,1,35.6888518567,128.449136032,60.445,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238805604283157,9015,1588238805603826999,/gps,0,1,35.6888518583,128.449136032,60.449,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238805735340313,9016,1588238805733635902,/gps,0,1,35.6888518667,128.449136038,60.449,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238805857773478,9017,1588238805857260942,/gps,0,1,35.6888518717,128.449136023,60.451,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238805988732316,9018,1588238805987083911,/gps,0,1,35.688851875,128.449136025,60.453,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238806116805656,9019,1588238806115997076,/gps,0,1,35.68885188,128.449136015,60.456,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238806246354973,9020,1588238806245932102,/gps,0,1,35.6888518983,128.449135998,60.458,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238806373871362,9021,1588238806372279882,/gps,0,1,35.6888518967,128.449135993,60.462,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238806469743430,9022,1588238806469214916,/gps,0,1,35.6888519083,128.449135988,60.46,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238806600572634,9023,1588238806599555969,/gps,0,1,35.68885192,128.44913597,60.464,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238806718451047,9024,1588238806717737913,/gps,0,1,35.6888519267,128.449135963,60.469,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238806847844899,9025,1588238806847476959,/gps,0,1,35.6888519283,128.449135948,60.47,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238806980328052,9026,1588238806979469060,/gps,0,1,35.6888519467,128.449135945,60.474,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238807111997145,9027,1588238807111140012,/gps,0,1,35.68885194,128.449135948,60.475,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238807233811776,9028,1588238807232997894,/gps,0,1,35.6888519517,128.44913593,60.474,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238807363970676,9029,1588238807363558053,/gps,0,1,35.68885196,128.44913593,60.476,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238807488346406,9030,1588238807488001108,/gps,0,1,35.6888519633,128.449135923,60.477,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238807583904999,9031,1588238807582350015,/gps,0,1,35.68885197,128.449135925,60.479,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238807712342144,9032,1588238807711631059,/gps,0,1,35.6888519717,128.44913592,60.48,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238807841713421,9033,1588238807840783119,/gps,0,1,35.68885197,128.449135923,60.481,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238807970243908,9034,1588238807969594001,/gps,0,1,35.688851975,128.449135913,60.482,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238808094370445,9035,1588238808092818975,/gps,0,1,35.6888519933,128.449135908,60.482,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238808224445225,9036,1588238808224165916,/gps,0,1,35.6888519933,128.449135913,60.486,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238808352672131,9037,1588238808352276086,/gps,0,1,35.688851995,128.44913591,60.485,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238808485438507,9038,1588238808483956098,/gps,0,1,35.6888520083,128.449135895,60.486,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238808612075402,9039,1588238808611349105,/gps,0,1,35.6888520117,128.449135898,60.488,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238808743517546,9040,1588238808741149902,/gps,0,1,35.688852,128.449135893,60.489,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238808867485431,9041,1588238808866885900,/gps,0,1,35.688852015,128.44913589,60.486,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238808993581290,9042,1588238808992640018,/gps,0,1,35.688852005,128.449135893,60.489,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238809122997350,9043,1588238809121324062,/gps,0,1,35.6888520167,128.449135883,60.488,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238809251836713,9044,1588238809250361919,/gps,0,1,35.68885201,128.449135895,60.49,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238809347846854,9045,1588238809346725940,/gps,0,1,35.6888520167,128.449135868,60.49,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238809474294250,9046,1588238809473521947,/gps,0,1,35.6888520067,128.449135888,60.489,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238809602816408,9047,1588238809602190017,/gps,0,1,35.6888520133,128.449135865,60.49,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238809727090298,9048,1588238809726686000,/gps,0,1,35.6888520217,128.449135865,60.491,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238809855512358,9049,1588238809854885101,/gps,0,1,35.6888520167,128.449135873,60.493,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238809985463435,9050,1588238809985013008,/gps,0,1,35.6888520183,128.449135858,60.495,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238810111910882,9051,1588238810110866069,/gps,0,1,35.6888520167,128.449135868,60.494,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238810245657145,9052,1588238810244237899,/gps,0,1,35.688852025,128.449135862,60.495,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238810369901061,9053,1588238810369270086,/gps,0,1,35.6888520217,128.449135847,60.495,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238810469213693,9054,1588238810468040943,/gps,0,1,35.6888520167,128.449135857,60.498,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238810626037982,9055,1588238810625686883,/gps,0,1,35.6888520267,128.449135845,60.503,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238810721999199,9056,1588238810721426010,/gps,0,1,35.68885202,128.449135833,60.504,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238810845454975,9057,1588238810845110893,/gps,0,1,35.6888520267,128.449135842,60.506,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1
1588238810976783625,9058,1588238810975943088,/gps,0,1,35.6888520133,128.449135842,60.505,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238811103546872,9059,1588238811102838039,/gps,0,1,35.6888520183,128.449135847,60.506,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238811230713426,9060,1588238811230374097,/gps,0,1,35.688852015,128.449135838,60.506,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238811361637276,9061,1588238811360997915,/gps,0,1,35.6888520067,128.449135832,60.509,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238811493164112,9062,1588238811491695880,/gps,0,1,35.6888520333,128.449135858,60.508,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238811622323981,9063,1588238811620735883,/gps,0,1,35.6888521367,128.449135838,60.506,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238811745149952,9064,1588238811744226932,/gps,0,1,35.6888523117,128.449135848,60.508,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238811873701476,9065,1588238811873224020,/gps,0,1,35.68885254,128.449135847,60.506,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238811967386594,9066,1588238811967089891,/gps,0,1,35.6888529333,128.449135807,60.505,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238812092119287,9067,1588238812091166019,/gps,0,1,35.6888534383,128.449135763,60.51,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238812226598247,9068,1588238812226094007,/gps,0,1,35.688854035,128.449135778,60.506,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238812353574337,9069,1588238812352437973,/gps,0,1,35.6888549483,128.449135765,60.507,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238812483106781,9070,1588238812482103109,/gps,0,1,35.6888559167,128.449135812,60.514,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238812609010933,9071,1588238812608558893,/gps,0,1,35.6888572467,128.449135793,60.501,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238812743860212,9072,1588238812742727041,/gps,0,1,35.6888586533,128.449135887,60.517,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238812865964734,9073,1588238812865386009,/gps,0,1,35.6888604217,128.449135728,60.512,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238812991975437,9074,1588238812990355968,/gps,0,1,35.688862335,128.449135828,60.502,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238813120025618,9075,1588238813119462013,/gps,0,1,35.6888644583,128.449135855,60.523,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238813250364177,9076,1588238813249969959,/gps,0,1,35.6888669017,128.449135832,60.522,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588238813377898254,9077,1588238813377197027,/gps,0,1,35.68886958,128.449135773,60.533,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238813508034065,9078,1588238813506210088,/gps,0,1,35.68887242,128.449135842,60.544,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238813602715354,9079,1588238813601008892,/gps,0,1,35.688875545,128.449135827,60.547,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588238813725025238,9080,1588238813724463939,/gps,0,1,35.6888787717,128.449135887,60.559,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238813858527962,9081,1588238813855667114,/gps,0,1,35.68888229,128.449135907,60.535,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238813983256999,9082,1588238813982918977,/gps,0,1,35.688885915,128.449135955,60.555,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238814112336013,9083,1588238814110770940,/gps,0,1,35.68888989,128.449135842,60.527,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238814244022807,9084,1588238814243669986,/gps,0,1,35.688893925,128.449135857,60.54,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238814371045172,9085,1588238814369179964,/gps,0,1,35.6888981567,128.449135888,60.518,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238814497423764,9086,1588238814496056079,/gps,0,1,35.6889026317,128.449135805,60.53,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238814625025691,9087,1588238814624212980,/gps,0,1,35.6889072367,128.449135887,60.529,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238814721138122,9088,1588238814720787048,/gps,0,1,35.6889119917,128.44913585,60.534,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238814846083406,9089,1588238814845699071,/gps,0,1,35.6889169167,128.449135872,60.544,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238814980889663,9090,1588238814980323076,/gps,0,1,35.6889220783,128.449135732,60.557,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238815106649310,9091,1588238815105722904,/gps,0,1,35.6889275333,128.449135683,60.571,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238815229341213,9092,1588238815229072093,/gps,0,1,35.6889330067,128.449135563,60.582,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238815362394673,9093,1588238815361910104,/gps,0,1,35.688938655,128.449135582,60.601,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238815489455454,9094,1588238815488523006,/gps,0,1,35.6889444283,128.449135585,60.642,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238815621462781,9095,1588238815621061086,/gps,0,1,35.68895032,128.449135423,60.644,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238815747296787,9096,1588238815745979070,/gps,0,1,35.6889564583,128.449135453,60.681,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238815882976144,9097,1588238815881525993,/gps,0,1,35.6889629267,128.449135183,60.736,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238816002201878,9098,1588238816001444101,/gps,0,1,35.6889693283,128.44913523,60.847,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238816129696241,9099,1588238816128737926,/gps,0,1,35.6889761033,128.449134992,60.914,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238816263594969,9100,1588238816263185024,/gps,0,1,35.68898285,128.44913476,60.982,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238816392008432,9101,1588238816390862941,/gps,0,1,35.688989885,128.449134587,61.055,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238816526478414,9102,1588238816525963068,/gps,0,1,35.6889971317,128.449134445,61.125,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238816648440644,9103,1588238816648102045,/gps,0,1,35.68900464,128.449134218,61.164,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238816779948941,9104,1588238816779344081,/gps,0,1,35.6890122433,128.449134058,61.243,0.2916,0.0,0.0,0.0,0.2916,0.0,0.0,0.0,1.1664,1
1588238816864294639,9105,1588238816862709045,/gps,0,1,35.68902,128.449133848,61.261,0.2916,0.0,0.0,0.0,0.2916,0.0,0.0,0.0,1.1664,1
1588238816997034267,9106,1588238816995475053,/gps,0,1,35.6890278933,128.449133775,61.288,0.2916,0.0,0.0,0.0,0.2916,0.0,0.0,0.0,1.1664,1
1588238817121070191,9107,1588238817120269060,/gps,0,1,35.68903604,128.44913356,61.297,0.2916,0.0,0.0,0.0,0.2916,0.0,0.0,0.0,1.1664,1
1588238817251646737,9108,1588238817249897956,/gps,0,1,35.6890443433,128.449133348,61.341,0.2916,0.0,0.0,0.0,0.2916,0.0,0.0,0.0,1.1664,1
1588238817377445397,9109,1588238817375508069,/gps,0,1,35.6890528683,128.449133285,61.365,0.2916,0.0,0.0,0.0,0.2916,0.0,0.0,0.0,1.1664,1
1588238817467470437,9110,1588238817467037916,/gps,0,1,35.6890612883,128.44913333,61.385,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238817643446345,9111,1588238817642370939,/gps,0,1,35.68906983,128.44913334,61.409,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238817766677162,9112,1588238817765264987,/gps,0,1,35.689078665,128.449133305,61.435,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238817896921732,9113,1588238817894479990,/gps,0,1,35.6890876833,128.4491332,61.487,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238818025093764,9114,1588238818024457931,/gps,0,1,35.6890966783,128.449133263,61.506,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238818149805188,9115,1588238818149043083,/gps,0,1,35.6891058117,128.449133073,61.548,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238818244085883,9116,1588238818243643999,/gps,0,1,35.689115075,128.449132958,61.582,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238818332824763,9117,1588238818331373929,/gps,0,1,35.6891245017,128.449132925,61.601,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238818493035452,9118,1588238818492538928,/gps,0,1,35.6891339667,128.44913289,61.613,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238818587008668,9119,1588238818586050987,/gps,0,1,35.6891434433,128.44913282,61.602,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238818717199273,9120,1588238818716375112,/gps,0,1,35.6891530833,128.449132812,61.59,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238818845974518,9121,1588238818845575094,/gps,0,1,35.689162795,128.449132737,61.567,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238818972854037,9122,1588238818972275018,/gps,0,1,35.6891726233,128.449132853,61.509,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238819098713645,9123,1588238819097309112,/gps,0,1,35.689182625,128.449132898,61.489,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238819227563033,9124,1588238819227308034,/gps,0,1,35.6891926917,128.449132925,61.491,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238819355957668,9125,1588238819354449987,/gps,0,1,35.6892029117,128.449132868,61.467,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238819486429225,9126,1588238819486093044,/gps,0,1,35.6892133367,128.449132767,61.459,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238819613840203,9127,1588238819613559961,/gps,0,1,35.68922394,128.449132742,61.44,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238819744059330,9128,1588238819743645906,/gps,0,1,35.68923456,128.449132683,61.433,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238819870520596,9129,1588238819869865894,/gps,0,1,35.689245405,128.449132705,61.385,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238820004211240,9130,1588238820003779888,/gps,0,1,35.68925642,128.4491326,61.355,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238820126688172,9131,1588238820126153945,/gps,0,1,35.6892675133,128.449132488,61.33,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238820221150548,9132,1588238820220197916,/gps,0,1,35.6892787583,128.449132428,61.255,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238820384481935,9133,1588238820383943080,/gps,0,1,35.6892901883,128.449132223,61.242,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238820483438205,9134,1588238820480129003,/gps,0,1,35.689301825,128.449132132,61.194,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238820607476182,9135,1588238820605796098,/gps,0,1,35.689313565,128.449132242,61.157,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238820734343481,9136,1588238820733724117,/gps,0,1,35.6893255733,128.449132345,61.096,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238820864430021,9137,1588238820863967895,/gps,0,1,35.6893374033,128.449132525,61.086,0.3136,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,1.2544,1
1588238820995290586,9138,1588238820993272066,/gps,0,1,35.6893497,128.449132457,60.992,0.3481,0.0,0.0,0.0,0.3481,0.0,0.0,0.0,1.3924,1
1588238821117390440,9139,1588238821116231918,/gps,0,1,35.6893620717,128.4491324,60.971,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238821246833296,9140,1588238821246326923,/gps,0,1,35.6893744717,128.449132378,60.922,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238821375300819,9141,1588238821372881889,/gps,0,1,35.6893870833,128.449132148,60.923,0.3025,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,1.21,1
1588238821503209840,9142,1588238821501810073,/gps,0,1,35.68939976,128.449132172,60.92,0.2916,0.0,0.0,0.0,0.2916,0.0,0.0,0.0,1.1664,1
1588238821630771189,9143,1588238821630354881,/gps,0,1,35.6894124583,128.449132168,60.939,0.2916,0.0,0.0,0.0,0.2916,0.0,0.0,0.0,1.1664,1
1588238821724006383,9144,1588238821723479032,/gps,0,1,35.689425305,128.449132152,60.929,0.2916,0.0,0.0,0.0,0.2916,0.0,0.0,0.0,1.1664,1
1588238821893933164,9145,1588238821893338918,/gps,0,1,35.6894382517,128.449132023,60.883,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238821981959840,9146,1588238821980520009,/gps,0,1,35.6894510217,128.449131807,60.913,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238822111591685,9147,1588238822110920906,/gps,0,1,35.6894640083,128.449131682,60.894,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238822239516105,9148,1588238822236462116,/gps,0,1,35.6894770033,128.449131582,60.901,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238822367582855,9149,1588238822366961002,/gps,0,1,35.6894899667,128.449131543,60.895,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238822494519472,9150,1588238822493953943,/gps,0,1,35.68950309,128.449131458,60.936,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238822624824160,9151,1588238822622210025,/gps,0,1,35.6895162217,128.449131422,60.912,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238822715277453,9152,1588238822714752912,/gps,0,1,35.6895293117,128.449131462,60.887,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238822845547695,9153,1588238822843046903,/gps,0,1,35.6895425283,128.449131315,60.869,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238822969807446,9154,1588238822968318939,/gps,0,1,35.6895557317,128.449131193,60.908,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238823100925514,9155,1588238823100220918,/gps,0,1,35.6895690467,128.449131128,60.913,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588238823225016828,9156,1588238823224663972,/gps,0,1,35.6895823067,128.4491311,60.918,0.2916,0.0,0.0,0.0,0.2916,0.0,0.0,0.0,1.1664,1
1588238823353027238,9157,1588238823352338075,/gps,0,1,35.6895956717,128.449131068,60.932,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
